name,parent,value
MTCR,origin,0.266177819
MTD,origin,0.328649989
MTDR,origin,0.697912875
MTEK,origin,0.66073501
MTEM,origin,0.669419302
MTEX,origin,0.398406375
MTG,origin,0.523384845
MTGP,origin,0.010376135
MTH,origin,0.610018828
MTLS,origin,0.372076011
MTMT,origin,0.371210169
MTN,origin,0.702156705
MTNB,origin,0.305145889
MTP,origin,0.000825764
MTR,origin,0.332101047
MTRN,origin,0.696768286
MTRX,origin,0.654491513
MTRY,origin,1
MTSI,origin,0.658768074
MTTR,origin,0.447682352
MTUM,origin,0.548812347
MTVC,origin,0.02268431
MTW,origin,0.453618503
MTX,origin,0.348805317
MTZ,origin,0.474668734
MU,origin,0.508135586
MUA,origin,0.183551821
MUB,origin,0.360682173
MUC,origin,0.427259043
MUE,origin,0.451818899
MUFG,origin,0.454266253
MUI,origin,0.26814949
MUJ,origin,0.322978811
MULN,origin,0.237312169
MUNI,origin,0.319562092
MUR,origin,0.460430609
MURF,origin,1
MUSA,origin,0.611349664
MUSI,origin,0.73283859
MUST,origin,0.241093749
MUX,origin,0.494941714
MVBF,origin,0.604483283
MVF,origin,0.30135973
MVIS,origin,0.604959628
MVO,origin,0.628233056
MVPS,origin,0.415487094
MVRL,origin,0.527652086
MVST,origin,0.482744596
MVSTW,origin,0.77378233
MVT,origin,0.334399225
MVV,origin,0.108473301
MWA,origin,0.374602366
MX,origin,0.210075375
MXC,origin,0.831168831
MXCT,origin,0.54978864
MXE,origin,0.339227767
MXF,origin,0.213875387
MXI,origin,0.186562687
MXL,origin,0.373705836
MYD,origin,0.238418447
MYE,origin,0.653267862
MYFW,origin,0.622032289
MYGN,origin,0.357952451
MYI,origin,0.400516382
MYMD,origin,0.353678704
MYN,origin,0.561692588
MYNA,origin,0.198067633
MYNZ,origin,0.776447106
MYO,origin,0.490172204
MYOV,origin,0.254339998
MYPS,origin,0.700827678
MYRG,origin,0.47388602
MYSZ,origin,0.497962908
MYTE,origin,0.154716215
MYY,origin,0.370809249
MZZ,origin,0.830769231
,origin,0.235586102
NAAC,origin,0.01372549
NAAS,origin,0.69491268
NABL,origin,0.789289289
NAC,origin,0.187788286
NACP,origin,0.757575758
NAD,origin,0.407044567
NAII,origin,0.370994941
NAIL,origin,0.292903563
NAK,origin,0.425609736
NAN,origin,0.456608957
NANR,origin,0.321972236
NAOV,origin,0.266221728
NAPA,origin,0.4955431
NAPR,origin,0.006856816
NARI,origin,0.729969168
NAT,origin,0.375592273
NATH,origin,0.18503937
NATI,origin,0.650056511
NATR,origin,0.491066111
NAUT,origin,0.322941448
NAVB,origin,0.694651254
NAVI,origin,0.468913987
NAZ,origin,0.744741174
NBB,origin,0.257706724
NBCC,origin,1
NBCM,origin,0.549803852
NBCT,origin,0.8
NBH,origin,0.473911565
NBHC,origin,0.567806377
NBIX,origin,0.37267094
NBN,origin,0.894470241
NBO,origin,1
NBR,origin,0.523568834
NBRV,origin,0.327472527
NBSE,origin,0.357400013
NBTB,origin,0.599727753
NBW,origin,0.173913043
NBXG,origin,0.1707174
NBY,origin,0.58152587
NC,origin,0.399958229
NCA,origin,0.429225937
NCLH,origin,0.415853706
NCMI,origin,0.67351127
NCNA,origin,0.427950399
NCNO,origin,0.314279127
NCPL,origin,0.069277108
NCR,origin,0.499163585
NCRA,origin,0.012043189
NCSM,origin,0.090909091
NCTY,origin,0.112035763
NCV,origin,0.607494916
NCVpA,origin,0.495049505
NCZ,origin,0.382502966
NCZpA,origin,0.460861057
NDAQ,origin,0.476329894
NDIV,origin,0.666666667
NDJI,origin,0.176
NDLS,origin,0.265778706
NDMO,origin,0.580201916
NDP,origin,0.485630066
NDRA,origin,0.028914003
NDSN,origin,0.351584698
NE,origin,0.341543979
NEA,origin,0.417909488
NEAR,origin,0.323448355
NECB,origin,0.036055425
NEE,origin,0.54652855
NEEpN,origin,0.436171761
NEEpP,origin,0.010070106
NEEpQ,origin,0.969191477
NEEpR,origin,0.073247412
NEGG,origin,0.605512533
NEM,origin,0.314330178
NEN,origin,0.888888889
NEO,origin,0.250383736
NEOG,origin,0.58378592
NEON,origin,0.624557929
NEOV,origin,0.590038478
NEP,origin,0.464504659
NEPH,origin,0.95572646
NEPT,origin,0.193051132
NERD,origin,0.072951121
NERV,origin,0.287958651
NESR,origin,0.345580805
NET,origin,0.410163007
NETI,origin,0.6126078
NETL,origin,0.840929074
NETZ,origin,0.998360023
NEU,origin,0.571018
NEWP,origin,0.046791351
NEWR,origin,0.554790657
NEWT,origin,0.304615853
NEWTL,origin,0.976986539
NEWTZ,origin,0.887048193
NEX,origin,0.346426373
NEXA,origin,0.27109418
NEXI,origin,0.18630137
NEXT,origin,0.418993011
NFBK,origin,0.589573971
NFE,origin,0.656290906
NFG,origin,0.6307891
NFGC,origin,0.510468719
NFJ,origin,0.413286613
NFLT,origin,1
NFLX,origin,0.603108206
NFNT,origin,1
NFNT/WS,origin,1
NFRA,origin,0.110313709
NFTY,origin,0.589041096
NFTZ,origin,0.372922438
NFYS,origin,1
NG,origin,0.623543059
NGC,origin,0.006519714
NGD,origin,0.468175143
NGE,origin,0.091525424
NGG,origin,0.454246801
NGL,origin,0.228015159
NGLpB,origin,0.253887161
NGLpC,origin,0.867549669
NGM,origin,0.440993999
NGMS,origin,0.776457569
NGS,origin,0.36391869
NGVC,origin,0.750826518
NGVT,origin,0.440729697
NH,origin,0.287022079
NHC,origin,0.736846529
NHI,origin,0.586076232
NHS,origin,0.470071954
NHTC,origin,0.487706025
NHWK,origin,0.548322756
NI,origin,0.311273538
NIB,origin,0.360029663
NIC,origin,0.654097056
NICE,origin,0.583863768
NICK,origin,0.259325044
NID,origin,0.324944231
NIE,origin,0.440091718
NILE,origin,0.448851313
NILEpD,origin,0.666666667
NIM,origin,0.650938531
NIMC,origin,0.8
NINE,origin,0.231394424
NIO,origin,0.427970826
NIpB,origin,0.464619493
NIQ,origin,0.331557134
NISN,origin,0.329561726
NIU,origin,0.434512034
NJAN,origin,0.967638613
NJR,origin,0.644224496
NJUL,origin,0.283462389
NKE,origin,0.450188562
NKEL,origin,1
NKEQ,origin,1
NKG,origin,0.172465961
NKLA,origin,0.590794267
NKSH,origin,0.261280932
NKTR,origin,0.476866392
NKTX,origin,0.490112053
NKX,origin,0.296660543
NL,origin,0.195568648
NLOK,origin,0.427756406
NLR,origin,0.016810008
NLS,origin,0.855655734
NLSP,origin,0.405150657
NLSPW,origin,1
NLTX,origin,0.761346124
NLY,origin,0.583946176
NLYpF,origin,0.799847903
NLYpG,origin,0.892387857
NLYpI,origin,0.329086796
NM,origin,0.588680442
NMAI,origin,0.436674967
NMCO,origin,0.614281875
NMFC,origin,0.659311329
NMG,origin,0.598756711
NMI,origin,0.15732806
NMIH,origin,0.351147723
NML,origin,0.299300184
NMM,origin,0.580614493
NMR,origin,0.401423613
NMRD,origin,0.352731455
NMRK,origin,0.463117858
NMS,origin,0.541931173
NMT,origin,0.426837568
NMTC,origin,0.74043273
NMTR,origin,0.719236471
NMZ,origin,0.575677926
NN,origin,0.605152919
NNBR,origin,0.649544353
NNDM,origin,0.554533775
NNI,origin,0.751609553
NNN,origin,0.564582371
NNOX,origin,0.611534132
NNVC,origin,0.201185063
NNY,origin,0.163201551
NOA,origin,0.315761448
NOAC,origin,0.097030981
NOACU,origin,1
NOACW,origin,0.651741294
NOAH,origin,0.608037952
NOBL,origin,0.605964342
NOC,origin,0.228214311
NOCT,origin,0.971377265
NODK,origin,0.385113269
NOG,origin,0.448544688
NOGN,origin,0.350827704
NOK,origin,0.285836828
NOM,origin,1
NOMD,origin,0.546902946
NOPE,origin,0.48185654
NORW,origin,0.112348521
NOTE,origin,0.065638196
NOTV,origin,0.165903828
NOV,origin,0.447096069
NOVA,origin,0.52269526
NOVN,origin,0.221605511
NOVT,origin,0.640927572
NOVZ,origin,1
NOW,origin,0.583536991
NPABW,origin,1
NPCE,origin,0.007473531
NPCT,origin,0.383102418
NPFD,origin,0.272225043
NPK,origin,0.522446214
NPO,origin,0.361458472
NPV,origin,0.316249906
NQP,origin,0.345079899
NR,origin,0.526950021
NRACU,origin,0.533333333
NRACW,origin,1
NRBO,origin,0.623477794
NRC,origin,0.466221683
NRDS,origin,0.609201493
NRDY,origin,0.592779588
NREF,origin,0.552948288
NREFpA,origin,0.027777778
NRG,origin,0.629151645
NRGD,origin,0.596360693
NRGU,origin,0.428554265
NRGV,origin,0.414519497
NRGX,origin,0.483512948
NRIM,origin,0.543094122
NRIX,origin,0.708707402
NRK,origin,0.303355443
NRO,origin,0.6386954
NRP,origin,0.706098331
NRSN,origin,0.206666667
NRT,origin,0.492679471
NRUC,origin,0.53221096
NRXP,origin,0.327507424
NS,origin,0.76765911
NSA,origin,0.646524973
NSApA,origin,0.37298661
NSC,origin,0.590202544
NSIT,origin,0.336120833
NSL,origin,0.373978869
NSP,origin,0.624481328
NSpA,origin,0.84128613
NSpB,origin,0.623843416
NSpC,origin,0.509970579
NSPI,origin,0.084826325
NSPR,origin,0.187800268
NSPY,origin,0.068181818
NSS,origin,0.780189344
NSSC,origin,0.494287218
NSTB,origin,0.333333333
NSTG,origin,0.186335349
NSTS,origin,0.363636364
NSYS,origin,0.260495156
NTAP,origin,0.567839521
NTB,origin,0.367362858
NTCO,origin,0.62215423
NTCT,origin,0.438070446
NTES,origin,0.757097019
NTG,origin,0.736842105
NTGR,origin,0.415070186
NTIC,origin,0.917161832
NTIP,origin,0.774839744
NTKI,origin,1
NTLA,origin,0.438746213
NTNX,origin,0.294764376
NTR,origin,0.371125229
NTRA,origin,0.411786587
NTRB,origin,0.648511813
NTRS,origin,0.557502476
NTRSO,origin,0.655885214
NTSE,origin,0.53276699
NTSI,origin,0.715287518
NTST,origin,0.098804654
NTSX,origin,0.594258232
NTWK,origin,0.311523125
NTZG,origin,1
NU,origin,0.491659514
NUAG,origin,0.61515485
NUBD,origin,0.175331245
NUDM,origin,0.408427759
NUDV,origin,1
NUE,origin,0.641315244
NUEM,origin,0.461264811
NUGO,origin,0.30816641
NUGT,origin,0.399346434
NUHY,origin,0.434521478
NULC,origin,0.03968254
NULG,origin,0.341023866
NULV,origin,0.316726421
NUMG,origin,0.627429329
NUMV,origin,0.575337246
NUO,origin,0.192321649
NURE,origin,0.069177241
NURO,origin,0.537389629
NUS,origin,0.627654971
NUSA,origin,0.02336165
NUSC,origin,0.399071926
NUSI,origin,0.092689595
NUTX,origin,0.771096476
NUV,origin,0.353737641
NUVA,origin,0.65538864
NUVB,origin,0.238681725
NUVL,origin,0.52556528
NUW,origin,0.11148932
NUWE,origin,0.53918363
NUZE,origin,0.082905388
NVAX,origin,0.593409142
NVBT,origin,0.999772676
NVBW,origin,0.989429042
NVCN,origin,0.088335221
NVCR,origin,0.592067278
NVCT,origin,0.166666667
NVDA,origin,0.490504393
NVDS,origin,0.486792453
NVEC,origin,0.579190437
NVEE,origin,0.417250324
NVEI,origin,0.27544312
NVFY,origin,0.877706261
NVG,origin,0.462190295
NVGS,origin,0.343996721
NVIV,origin,0.306024374
NVMI,origin,0.304894133
NVNO,origin,0.111842105
NVO,origin,0.48780603
NVOS,origin,0.171501486
NVQ,origin,0.5
NVR,origin,0.628686743
NVRO,origin,0.398023565
NVS,origin,0.310660766
NVSAU,origin,0.086956522
NVST,origin,0.596928857
NVT,origin,0.29408596
NVTA,origin,0.448345631
NVTS,origin,0.493862818
NVVE,origin,0.064540518
NVVEW,origin,0.506081136
NVX,origin,0.615884812
NWBI,origin,0.708526158
NWE,origin,0.487979996
NWFL,origin,0.153115727
NWG,origin,0.522274042
NWL,origin,0.529494336
NWLG,origin,0.003292427
NWLI,origin,0.154773112
NWN,origin,0.494885941
NWPX,origin,0.379131934
NWS,origin,0.941090904
NWSA,origin,0.778649707
NX,origin,0.620080202
NXC,origin,0.716112532
NXDT,origin,0.692058816
NXDTpA,origin,0.813084112
NXE,origin,0.470493075
NXG,origin,0.211342022
NXGL,origin,0.187593682
NXGN,origin,0.790056719
NXJ,origin,0.409365436
NXL,origin,0.651388416
NXN,origin,0.11809816
NXP,origin,0.259702224
NXPI,origin,0.592637404
NXPL,origin,0.079636364
NXRT,origin,0.43294223
NXST,origin,0.688583136
NXTC,origin,0.10061549
NXTE,origin,0.316973415
NXTG,origin,0.080433836
NXTP,origin,0.305915955
NYAX,origin,0.011111111
NYC,origin,0.471789635
NYCB,origin,0.821557522
NYCBpA,origin,0.481423303
NYCBpU,origin,0.120448179
NYF,origin,0.569263005
NYMT,origin,0.419514698
NYMTL,origin,0.604651163
NYMTM,origin,0.356850851
NYMTN,origin,0.924073336
NYMTZ,origin,0.90718232
NYMX,origin,0.088443666
NYT,origin,0.303449773
NZF,origin,0.476180333
NZUS,origin,1
O,origin,0.538529987
OABI,origin,0.186677805
OABIW,origin,0.862068966
OACP,origin,0.290030211
OAEM,origin,0.15270936
OAIM,origin,0.26300578
OAKpA,origin,0.258462181
OAKpB,origin,0.468957439
OALC,origin,0.08465156
OB,origin,0.493556013
OBE,origin,0.328862106
OBLG,origin,0.496182958
OBND,origin,0.886039886
OBNK,origin,0.276751182
OBOR,origin,0.00952381
OBSV,origin,0.69782728
OBT,origin,0.647727273
OC,origin,0.815872875
OCAX,origin,0.407894737
OCC,origin,0.034210526
OCCI,origin,0.491200786
OCCIN,origin,1
OCFC,origin,0.690628497
OCFCP,origin,0.00990099
OCFT,origin,0.570662463
OCG,origin,0.030120482
OCGN,origin,0.583817481
OCIO,origin,1
OCN,origin,0.491367371
OCSL,origin,0.539085699
OCTT,origin,0.449015574
OCTW,origin,0.706100939
OCUL,origin,0.425180222
OCUP,origin,0.408537722
OCX,origin,0.831491041
ODC,origin,0.479831144
ODFL,origin,0.652119768
ODP,origin,0.489599547
ODV,origin,0.65252781
OEC,origin,0.752797171
OEF,origin,0.21774692
OEPW,origin,0.415789474
OESX,origin,0.285653583
OEUR,origin,0.025554221
OFC,origin,0.437005401
OFG,origin,0.184747194
OFIX,origin,0.348555212
OFLX,origin,0.439473684
OFS,origin,0.22194474
OG,origin,0.652920962
OGE,origin,0.568812392
OGEN,origin,0.577979461
OGI,origin,0.563625474
OGIG,origin,0.340976216
OGN,origin,0.517861539
OGS,origin,0.618607712
OHI,origin,0.857476964
OI,origin,0.479936781
OIA,origin,0.240291969
OIG,origin,0.494610967
OIH,origin,0.568817446
OII,origin,0.310741364
OIIM,origin,0.524535345
OIL,origin,0.14069356
OILD,origin,0.470956404
OILK,origin,0.675865801
OILU,origin,0.52329634
OIS,origin,0.523698996
OKE,origin,0.686782095
OKTA,origin,0.43853729
OLB,origin,0.367595348
OLED,origin,0.472555961
OLK,origin,0.683848509
OLLI,origin,0.67317301
OLMA,origin,0.327965168
OLN,origin,0.566841248
OLO,origin,0.434198663
OLP,origin,0.504048947
OLPX,origin,0.379221286
OM,origin,0.457351558
OMAB,origin,0.153664256
OMC,origin,0.620486487
OMCL,origin,0.51329515
OMER,origin,0.547563728
OMEX,origin,0.444991722
OMF,origin,0.781428972
OMFL,origin,0.853016837
OMFS,origin,0.85631796
OMGA,origin,0.674793255
OMI,origin,0.564134691
OMIC,origin,0.433235653
OMQS,origin,0.653694132
ON,origin,0.647343703
ONB,origin,0.5242028
ONBPO,origin,0.504601933
ONBPP,origin,0.227100681
ONCR,origin,0.80510466
ONCS,origin,0.55923979
ONCT,origin,0.63458535
ONCY,origin,0.200949003
OND,origin,0.82962963
ONDS,origin,0.623672206
ONEM,origin,0.262551571
ONEO,origin,0.01458671
ONEQ,origin,0.576209091
ONEV,origin,0.735204599
ONEW,origin,0.176470588
ONEY,origin,0.506207314
ONFO,origin,0.437199367
ONG,origin,0.235755513
ONL,origin,0.52807656
ONLN,origin,0.066904651
ONOF,origin,0.032545932
ONON,origin,0.401523256
ONTF,origin,0.602181154
ONTO,origin,0.896133457
ONTX,origin,0.108573478
ONVO,origin,0.660931019
ONYX,origin,0.051144666
ONYXW,origin,0.012
OOMA,origin,0.186925897
OOTO,origin,0.504812834
OP,origin,0.217700929
OPA,origin,0.08871043
OPAD,origin,0.52704782
OPAD/WS,origin,0.780342022
OPAL,origin,0.620929828
OPALW,origin,0.22448362
OPA/WS,origin,0.010245902
OPBK,origin,0.297731493
OPCH,origin,0.456735111
OPEN,origin,0.36155354
OPER,origin,0.130699088
OPFI,origin,0.606811442
OPGN,origin,0.7179365
OPHC,origin,0.999763033
OPI,origin,0.617094124
OPINL,origin,0.420426207
OPK,origin,0.279808248
OPNT,origin,0.358068842
OPP,origin,0.282520671
OPPpA,origin,0.758732535
OPPpB,origin,0.223950796
OPPX,origin,1
OPRA,origin,0.300390035
OPRT,origin,0.612625923
OPRX,origin,0.190774447
OPTN,origin,0.608411085
OPTT,origin,0.386484157
OPY,origin,0.570559258
OR,origin,0.544808631
ORA,origin,0.787510419
ORAN,origin,0.529864572
ORC,origin,0.534881675
ORCC,origin,0.53419176
ORCL,origin,0.535517315
ORFN,origin,1
ORGN,origin,0.501074772
ORGNW,origin,0.709865417
ORGO,origin,0.522284938
ORGS,origin,0.160337553
ORI,origin,0.656532277
ORIAW,origin,0.25
ORIC,origin,0.520182543
ORLA,origin,0.355661186
ORLY,origin,0.471050712
ORMP,origin,0.484085248
ORN,origin,0.36298506
ORRF,origin,0.747851003
ORTX,origin,0.755430053
OSBC,origin,0.463883292
OSCR,origin,0.588967752
OSCV,origin,0.505946717
OSEA,origin,0.995049505
OSG,origin,0.262087896
OSH,origin,0.466975727
OSI,origin,0.00872093
OSIS,origin,0.658959146
OSK,origin,0.565063202
OSPN,origin,0.48950016
OSS,origin,0.08634976
OST,origin,0.373843267
OSTK,origin,0.591828469
OSTRW,origin,1
OSUR,origin,0.418955955
OSW,origin,0.487407241
OTEC,origin,0.000559687
OTEX,origin,0.26473696
OTIC,origin,0.356631622
OTIS,origin,0.355232733
OTLK,origin,0.680804351
OTLY,origin,0.524833723
OTMO,origin,0.558151554
OTRK,origin,0.455906957
OTTR,origin,0.303660726
OUNZ,origin,0.411801678
OUSA,origin,0.376195444
OUSM,origin,0.604956463
OUST,origin,0.650768541
OUST/WS,origin,1
OUT,origin,0.205727108
OVB,origin,0.494871795
OVBC,origin,0.051724138
OVID,origin,0.600637959
OVL,origin,0.71817461
OVLY,origin,0.269363692
OVM,origin,1
OVT,origin,0.958333333
OVV,origin,0.506378038
OWL,origin,0.484745187
OWLT,origin,0.285690012
OWNS,origin,0.99
OXAC,origin,0.309964372
OXACU,origin,0.862068966
OXACW,origin,0.571428571
OXBR,origin,1
OXBRW,origin,0.499750125
OXLC,origin,0.579463403
OXLCL,origin,0.348217054
OXLCM,origin,0.217495506
OXLCN,origin,0.515555556
OXLCO,origin,1
OXLCP,origin,0.2
OXM,origin,0.280428273
OXSQ,origin,0.310537351
OXSQL,origin,0.938461538
OXSQZ,origin,1
OXY,origin,0.578057265
OXY/WS,origin,0.528867538
OYST,origin,0.610798303
OZ,origin,0.993202147
OZK,origin,0.708505505
OZKAP,origin,0.21067999
PAA,origin,0.323292066
PAAS,origin,0.247111084
PABU,origin,0.98880597
PAC,origin,0.6470022
PACB,origin,0.477742945
PACI,origin,0.631578947
PACK,origin,0.622235523
PACW,origin,0.741397838
PACWP,origin,0.532056669
PAG,origin,0.7203731
PAGP,origin,0.760052729
PAGS,origin,0.582327949
PAHC,origin,0.380626909
PAI,origin,0.406652682
PAK,origin,0.011389522
PALC,origin,0.665177219
PALI,origin,0.324703029
PALL,origin,0.336833603
PALT,origin,0.523718172
PAM,origin,0.663565586
PAMC,origin,0.895131086
PANL,origin,0.326646576
PANW,origin,0.511543056
PAPR,origin,0.36966581
PAR,origin,0.534264597
PARA,origin,0.519061905
PARAA,origin,0.723126099
PARAP,origin,0.671112779
PARR,origin,0.370523017
PASG,origin,0.256247246
PATH,origin,0.420632001
PATI,origin,0.055400372
PATK,origin,0.219300357
PAUG,origin,0.290186724
PAVE,origin,0.122255002
PAVM,origin,0.272351542
PAVMZ,origin,1
PAWZ,origin,0.081026209
PAX,origin,0.363267609
PAXS,origin,0.145033297
PAY,origin,0.591025394
PAYA,origin,0.316353647
PAYC,origin,0.604226154
PAYO,origin,0.189594859
PAYOW,origin,1
PAYS,origin,0.173779939
PAYX,origin,0.591706356
PB,origin,0.732076894
PBA,origin,0.550678717
PBD,origin,0.174737291
PBDC,origin,1
PBDM,origin,0.057208238
PBE,origin,0.382126348
PBEE,origin,0.577777778
PBF,origin,0.396864145
PBFS,origin,0.417824074
PBFX,origin,0.317845904
PBH,origin,0.487642381
PBI,origin,0.473266509
PBIpB,origin,0.225331675
PBJ,origin,0.488876712
PBLA,origin,0.164807749
PBND,origin,0.775010208
PBP,origin,0.584557305
PBPB,origin,0.445709746
PBR,origin,0.504761864
PBR/A,origin,0.658435792
PBS,origin,0.286038593
PBSM,origin,0.155505952
PBT,origin,0.351651355
PBTP,origin,0.737683873
PBTS,origin,0.541922331
PBUS,origin,0.195471698
PBW,origin,0.427970318
PBYI,origin,0.632884784
PCAR,origin,0.603315133
PCB,origin,0.503390875
PCEF,origin,0.842119935
PCF,origin,0.300775678
PCG,origin,0.639328725
PCGpA,origin,0.891146589
PCGpB,origin,1
PCGpD,origin,0.119840479
PCGpE,origin,0.446861071
PCGU,origin,0.000197404
PCH,origin,0.623837834
PCK,origin,0.368142638
PCM,origin,0.241954359
PCN,origin,0.557780989
PCOR,origin,0.554901837
PCPC/WS,origin,0.334448161
PCQ,origin,0.758833427
PCRX,origin,0.582971227
PCSA,origin,0.138051857
PCSB,origin,0.128279558
PCT,origin,0.613892396
PCTI,origin,0.445451581
PCTTW,origin,1
PCTY,origin,0.267317683
PCVX,origin,0.620419874
PCX,origin,1
PCY,origin,0.373994538
PCYG,origin,0.613420317
PCYO,origin,0.109828742
PD,origin,0.73688304
PDBC,origin,0.243226891
PDCE,origin,0.428135524
PDCO,origin,0.572347999
PDD,origin,0.626620652
PDEC,origin,0.526509573
PDEX,origin,0.821236559
PDFS,origin,0.557666112
PDI,origin,0.3811908
PDLB,origin,0.015312564
